UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AverageSpending,AverageCourseRating,PreferredCategory,PreferredLevel,DiversityScore,EnrollmentFrequency,LearningDepthIndex,Cluster
U01725,klinekevin,33,1,wernerjonathan@hotmail.com,2,0.0,0.0,1.325,4,0,2,2,0.5,1
U01726,qschwartz,32,0,chelseycoleman@gmail.com,13,1008.68,77.59076923076924,3.01076923076923,4,0,9,13,2.0,3
U01727,zachary70,15,0,melindajones@outlook.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U01728,lmclaughlin,33,0,charlescooley@outlook.com,2,0.0,0.0,3.745,4,0,2,2,0.5,1
U01729,michael78,29,0,dwayne77@yahoo.com,15,2400.05,160.00333333333336,2.896666666666667,10,0,10,15,1.0,3
U01730,blackkarl,27,0,gbarton@yahoo.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U01731,andrewreed,28,1,michaelbrown@hotmail.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U01732,xferrell,17,0,woodjames@outlook.com,2,0.0,0.0,4.585,4,0,2,2,1.0,1
U01733,jeffreyprice,20,0,bgreen@yahoo.com,4,575.94,143.985,3.085,3,2,4,4,0.5,2
U01734,oortega,29,1,tommy76@yahoo.com,3,445.06,148.35333333333332,2.32,1,2,3,3,1.0,2
U01735,brentanderson,29,1,alexisbird@gmail.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U01736,leah74,17,1,mark33@yahoo.com,1,0.0,0.0,3.6,3,2,1,1,0.0,0
U01737,scottnelson,23,1,daltonandrews@outlook.com,1,0.0,0.0,1.28,9,1,1,1,0.0,0
U01738,aortiz,16,0,qgraham@outlook.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U01739,mauriceponce,19,1,apalmer@hotmail.com,1,0.0,0.0,2.98,8,0,1,1,1.0,1
U01740,johnbridges,20,1,claudiafox@outlook.com,1,0.0,0.0,2.98,8,0,1,1,1.0,1
U01741,uadams,30,1,jonessteven@yahoo.com,2,0.0,0.0,2.95,3,1,2,2,0.0,0
U01742,lyork,30,0,psmith@yahoo.com,2,0.0,0.0,4.119999999999999,6,1,1,2,0.0,0
U01743,mhunter,15,1,wagnerjerry@yahoo.com,1,0.0,0.0,1.81,7,0,1,1,1.0,1
U01744,john10,22,1,kingcourtney@yahoo.com,4,665.26,166.315,3.9625,1,0,4,4,2.0,1
U01745,jasonwatts,21,0,wvilla@yahoo.com,13,1622.64,124.81846153846152,3.2546153846153847,3,1,7,13,0.6666666666666666,3
U01746,jodiortega,24,1,nathaniel40@outlook.com,14,1607.25,114.80357142857144,3.3685714285714283,5,1,8,14,0.4,3
U01747,kyle18,19,0,derrickkelley@hotmail.com,4,177.34,44.335,3.6925,5,2,4,4,0.5,0
U01748,williamsadam,22,1,joseph49@outlook.com,1,394.26,394.26,1.35,2,2,1,1,0.0,2
U01749,fmiles,31,0,james11@hotmail.com,1,276.37,276.37,2.72,4,0,1,1,1.0,1
U01750,stephanieshaw,24,1,victoria11@gmail.com,4,627.6600000000001,156.91500000000002,3.435,1,1,4,4,0.0,2
U01751,mcbridepatrick,25,0,brandon18@yahoo.com,1,0.78,0.78,3.89,7,0,1,1,1.0,1
U01752,johnharris,34,0,kimvincent@outlook.com,4,301.98,75.495,2.8,0,0,4,4,1.0,1
U01753,kirbyelijah,17,0,biancaarmstrong@yahoo.com,1,0.0,0.0,2.0,1,0,1,1,1.0,1
U01754,qdiaz,22,1,henglish@yahoo.com,1,0.0,0.0,3.64,0,1,1,1,0.0,0
U01755,andrewskelly,26,0,michellereyes@outlook.com,1,285.05,285.05,1.96,1,1,1,1,0.0,2
U01756,uortiz,21,1,anita87@gmail.com,2,0.0,0.0,1.505,7,1,2,2,0.0,0
U01757,ycarter,26,0,mariah38@hotmail.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U01758,yhall,16,0,anelson@yahoo.com,1,326.02,326.02,2.69,1,2,1,1,0.0,2
U01759,pwebster,21,1,scott26@outlook.com,1,276.37,276.37,2.72,4,0,1,1,1.0,1
U01760,eric06,19,1,smoreno@gmail.com,1,490.9,490.9,4.55,0,1,1,1,0.0,2
U01761,mark03,31,1,gabriel32@yahoo.com,2,0.0,0.0,2.44,1,0,2,2,1.0,1
U01762,dustin24,33,1,reeveschristopher@yahoo.com,15,1427.04,95.136,3.624666666666667,8,0,11,15,1.4,3
U01763,sharon32,24,1,jimmy75@outlook.com,1,248.1,248.1,1.2,0,1,1,1,0.0,2
U01764,cowanaustin,30,1,gomezjennifer@hotmail.com,2,285.05,142.525,3.2,1,1,2,2,0.0,2
U01765,patrick83,24,0,lwilliamson@yahoo.com,1,0.0,0.0,2.01,8,0,1,1,1.0,1
U01766,michaelmiller,33,0,jamie43@hotmail.com,3,623.0799999999999,207.6933333333333,2.9633333333333334,2,0,3,3,1.0,1
U01767,thomas29,15,0,housestephen@yahoo.com,1,0.0,0.0,4.44,5,1,1,1,0.0,0
U01768,turnercorey,26,0,paul81@outlook.com,2,0.0,0.0,4.19,2,0,2,2,1.0,1
U01769,khanrenee,15,1,kirkwagner@gmail.com,4,53.86,13.465,3.1875,5,1,4,4,0.0,0
U01770,daviselizabeth,22,0,bryantmichael@outlook.com,2,0.0,0.0,4.695,2,0,2,2,0.5,1
U01771,calebmorgan,21,1,baileymax@gmail.com,3,347.48999999999995,115.82999999999998,2.2133333333333334,4,0,3,3,3.0,1
U01772,elizabethrodriguez,32,0,uburns@outlook.com,1,0.0,0.0,2.01,8,0,1,1,1.0,1
U01773,tanya67,17,1,ernestgregory@outlook.com,16,2596.54,162.28375,3.124375,0,1,8,16,0.4,3
U01774,holly96,17,1,stephen91@outlook.com,1,0.0,0.0,4.94,2,1,1,1,0.0,0
U01775,nancyhart,31,0,carterlisa@outlook.com,2,0.0,0.0,3.1,4,0,2,2,0.5,1
U01776,websterkaren,30,0,robertclayton@hotmail.com,2,0.0,0.0,2.645,1,0,2,2,0.5,1
U01777,justin83,27,1,kimberly25@hotmail.com,1,0.0,0.0,2.2,11,1,1,1,0.0,0
U01778,phillip31,24,0,robertnavarro@outlook.com,2,0.0,0.0,4.055,3,1,2,2,0.0,0
U01779,sarahtrujillo,31,1,jeremy60@yahoo.com,1,0.0,0.0,4.72,8,2,1,1,0.0,0
U01780,smithtimothy,27,1,rblair@hotmail.com,1,346.71,346.71,1.23,10,0,1,1,1.0,1
U01781,cortezmorgan,30,1,lhuynh@gmail.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U01782,david48,17,0,martinmatthew@yahoo.com,1,0.0,0.0,3.85,9,1,1,1,0.0,0
U01783,mcconnellerica,28,1,ellismark@yahoo.com,3,57.32,19.106666666666666,3.78,1,0,3,3,2.0,1
U01784,ccarr,32,0,richardbarnes@gmail.com,1,119.04,119.04,2.75,6,2,1,1,0.0,0
U01785,masonrachel,34,0,feliciashannon@gmail.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U01786,joseph21,25,0,michaeljimenez@hotmail.com,13,1539.78,118.4446153846154,3.1830769230769227,6,0,8,13,1.2,3
U01787,kristin95,30,0,roybowen@outlook.com,2,266.93,133.465,3.285,0,0,2,2,1.0,1
U01788,sayers,15,1,francisdenise@gmail.com,2,89.59,44.795,3.735,0,0,2,2,1.0,1
U01789,rodriguezjacob,33,0,bryandennis@hotmail.com,15,1442.13,96.142,3.234,3,1,8,15,0.625,3
U01790,jerrydavidson,25,1,salazarkyle@hotmail.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U01791,richardrandy,31,0,reneecampbell@outlook.com,2,53.86,26.93,3.63,6,0,2,2,0.5,1
U01792,charlottelewis,15,1,zstewart@outlook.com,1,53.86,53.86,2.47,6,1,1,1,0.0,0
U01793,alexandrawright,30,1,vasqueztristan@gmail.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U01794,mcbrideamy,26,1,woodsamantha@outlook.com,1,0.0,0.0,2.0,1,0,1,1,1.0,1
U01795,wtorres,15,0,jessica84@outlook.com,13,1145.56,88.11999999999999,2.9646153846153847,0,0,9,13,1.0,3
U01796,catherinegonzales,15,1,paul98@hotmail.com,1,0.0,0.0,2.67,11,0,1,1,1.0,1
U01797,linda33,33,1,adamlee@gmail.com,1,490.9,490.9,4.55,0,1,1,1,0.0,2
U01798,gregoryjenkins,18,1,vwolfe@yahoo.com,1,487.92,487.92,3.64,1,0,1,1,1.0,2
U01799,jacobssusan,33,0,kdaniels@hotmail.com,1,0.0,0.0,3.15,1,0,1,1,1.0,1
U01800,melaniejacobson,25,0,kimhoward@yahoo.com,2,248.1,124.05,2.4,0,1,2,2,0.0,2
U01801,julialong,20,1,dhernandez@gmail.com,1,394.26,394.26,1.35,2,2,1,1,0.0,2
U01802,oharris,15,0,kevin83@outlook.com,1,276.37,276.37,2.72,4,0,1,1,1.0,1
U01803,brett15,27,0,susandavis@yahoo.com,3,342.61,114.20333333333332,3.68,9,1,3,3,0.0,0
U01804,nicoletaylor,20,0,whitecarol@hotmail.com,2,0.0,0.0,3.71,5,0,2,2,0.5,1
U01805,bridget73,21,1,swilson@outlook.com,15,431.96,28.79733333333333,2.834,2,1,9,15,0.5714285714285714,3
U01806,hgomez,26,1,annalee@gmail.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U01807,veronica27,31,1,heather88@hotmail.com,2,490.9,245.45,3.765,0,0,2,2,0.5,2
U01808,stephenwebster,15,1,faulknergregory@gmail.com,3,684.67,228.22333333333333,4.183333333333334,5,0,2,3,0.5,2
U01809,alexanderyork,24,0,sanchezmichelle@gmail.com,13,1427.78,109.82923076923076,3.3169230769230773,2,1,8,13,0.4285714285714285,3
U01810,bridgetjohnson,15,0,cgonzalez@outlook.com,15,2242.06,149.47066666666666,2.9113333333333333,1,0,8,15,1.75,3
U01811,lauriejoyce,28,0,tsparks@yahoo.com,1,0.0,0.0,1.59,6,0,1,1,1.0,1
U01812,drussell,17,1,vbernard@gmail.com,15,798.53,53.23533333333333,2.9353333333333333,3,0,10,15,1.0,3
U01813,williamstone,24,0,amber77@yahoo.com,1,0.0,0.0,3.65,3,1,1,1,0.0,0
U01814,gwilliams,17,0,donaldconrad@hotmail.com,3,472.28,157.42666666666665,2.8266666666666667,7,0,3,3,0.5,1
U01815,younggina,30,1,kristineaton@hotmail.com,1,0.0,0.0,4.51,4,1,1,1,0.0,0
U01816,dwayneatkins,21,1,teresa09@outlook.com,2,0.0,0.0,2.895,3,1,2,2,0.0,0
U01817,hillbrian,33,1,cody19@yahoo.com,1,0.0,0.0,2.0,1,0,1,1,1.0,1
U01818,samuel96,15,1,leahlambert@gmail.com,2,53.86,26.93,3.595,6,1,2,2,0.0,0
U01819,kmontgomery,17,1,qvelasquez@outlook.com,1,0.0,0.0,4.79,8,0,1,1,1.0,1
U01820,vmorrow,24,1,douglas57@gmail.com,15,2407.56,160.504,2.8746666666666667,1,0,11,15,1.0,3
U01821,blankenshipmichael,22,1,stephaniejohnston@outlook.com,1,0.0,0.0,3.15,1,0,1,1,1.0,1
U01822,harriseric,22,1,clee@yahoo.com,15,447.03,29.802000000000003,2.906,6,0,9,15,1.0,3
U01823,djarvis,22,1,mahoneymichael@gmail.com,1,0.0,0.0,1.59,6,0,1,1,1.0,1
U01824,austinbethany,20,1,scott08@yahoo.com,1,327.99,327.99,1.51,10,1,1,1,0.0,2
U01825,jeff93,25,1,xchavez@gmail.com,14,758.12,54.151428571428575,3.143571428571429,7,2,9,14,0.6,3
U01826,jenniferfields,17,1,bryantchristopher@outlook.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U01827,mitchellmarsh,28,1,robin95@outlook.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U01828,molly55,21,1,stephanie34@hotmail.com,1,177.34,177.34,3.89,5,0,1,1,1.0,1
U01829,walkerlisa,27,1,deannaoconnor@yahoo.com,2,0.0,0.0,3.005,2,2,2,2,0.0,0
U01830,james96,15,1,gmedina@hotmail.com,1,37.89,37.89,1.3,11,0,1,1,1.0,1
U01831,eherrera,34,0,perkinsedwin@yahoo.com,1,472.28,472.28,4.74,9,1,1,1,0.0,2
U01832,rebecca57,24,1,rosstammy@yahoo.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U01833,brittneyphillips,16,1,mccoycraig@outlook.com,2,487.92,243.96,4.215,1,0,2,2,2.0,1
U01834,rebecca24,33,0,sara87@outlook.com,1,0.0,0.0,1.73,7,2,1,1,0.0,0
U01835,williamfranklin,27,1,dylanvargas@hotmail.com,2,0.0,0.0,4.755,8,0,1,2,1.0,1
U01836,daniel27,32,0,eric61@hotmail.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U01837,ogutierrez,24,0,omolina@yahoo.com,1,326.02,326.02,2.69,1,2,1,1,0.0,2
U01838,haynesrobert,24,1,lwebster@hotmail.com,2,0.0,0.0,4.015,2,2,2,2,0.0,0
U01839,kmelton,22,0,juliecombs@hotmail.com,1,0.0,0.0,3.6,3,2,1,1,0.0,0
U01840,bradley44,35,0,sharris@hotmail.com,14,460.83,32.916428571428575,3.3735714285714287,7,1,10,14,0.7142857142857143,3
U01841,jessicagonzalez,18,0,jennifer41@outlook.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U01842,serranoandre,33,0,john25@outlook.com,13,1169.28,89.94461538461539,3.1123076923076924,0,1,9,13,0.4285714285714285,3
U01843,tiffany83,19,0,jonathancarson@hotmail.com,1,0.0,0.0,2.67,11,0,1,1,1.0,1
U01844,colemanmelissa,18,0,isaac36@outlook.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U01845,andrewbell,17,0,fosborne@gmail.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U01846,kevinalexander,21,0,campbelljames@hotmail.com,2,117.68,58.84,3.755,2,0,2,2,0.5,1
U01847,ujohnson,18,0,tbridges@yahoo.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U01848,jhoward,30,0,msmith@gmail.com,1,0.0,0.0,3.15,1,0,1,1,1.0,1
U01849,elizabethfloyd,23,1,meganbenson@hotmail.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U01850,justin74,29,0,lee01@gmail.com,3,418.61,139.53666666666666,3.3633333333333333,3,2,2,3,0.0,0
U01851,abarnes,20,1,adavis@outlook.com,4,668.63,167.1575,3.1375,1,2,3,4,1.0,2
U01852,schwartzgregory,19,0,jacobslindsey@gmail.com,4,513.3,128.325,2.9425,2,2,4,4,0.5,2
U01853,boydsherry,31,1,zhangtonya@outlook.com,1,89.59,89.59,2.68,0,2,1,1,0.0,0
U01854,pruittdavid,16,1,ryan07@gmail.com,13,1160.54,89.27230769230769,3.4423076923076925,6,0,9,13,1.0,3
U01855,krichardson,15,0,karen00@gmail.com,1,53.86,53.86,2.47,6,1,1,1,0.0,0
U01856,cohenlauren,27,1,michaeljones@outlook.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U01857,aprilvincent,27,0,briggssheila@outlook.com,2,53.86,26.93,3.46,4,0,2,2,0.5,1
U01858,clarkebianca,34,0,davidfitzpatrick@gmail.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U01859,thomas50,24,0,dmiller@gmail.com,1,0.0,0.0,2.2,11,1,1,1,0.0,0
U01860,bhardy,19,1,kevin81@yahoo.com,3,487.92,162.64,3.236666666666667,1,0,3,3,1.0,1
U01861,ddominguez,28,0,wilsonlisa@outlook.com,2,95.21,47.605,3.02,11,0,1,2,2.0,1
U01862,daniel53,24,1,uchaney@yahoo.com,1,0.0,0.0,4.66,5,2,1,1,0.0,0
U01863,wlopez,26,1,cbutler@outlook.com,1,342.61,342.61,4.84,10,2,1,1,0.0,2
U01864,michelleharper,15,1,timothy88@yahoo.com,1,0.0,0.0,4.72,8,2,1,1,0.0,0
U01865,josephwilson,18,1,stacylowe@yahoo.com,4,0.0,0.0,1.915,9,1,3,4,0.3333333333333333,0
U01866,davidharrell,25,1,rnicholson@gmail.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U01867,monica16,24,0,shari53@gmail.com,13,892.1,68.62307692307692,3.3230769230769237,0,1,8,13,0.25,3
U01868,leslie60,27,0,lowehector@outlook.com,2,0.0,0.0,3.025,2,1,2,2,0.0,0
U01869,obennett,32,1,cnguyen@hotmail.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U01870,edwin11,28,0,kblanchard@outlook.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U01871,danielparks,21,1,debra91@hotmail.com,14,916.53,65.46642857142857,3.2671428571428573,3,2,8,14,1.25,3
U01872,gatesbrittany,28,0,bobby06@outlook.com,14,2084.41,148.88642857142855,3.314285714285714,1,2,10,14,0.5,3
U01873,jason10,26,1,travischristopher@hotmail.com,1,0.0,0.0,1.28,9,1,1,1,0.0,0
U01874,lancelove,15,0,kbass@outlook.com,1,415.51,415.51,3.11,0,2,1,1,0.0,2
U01875,williamhardy,30,1,ortizjoshua@gmail.com,1,285.05,285.05,1.96,1,1,1,1,0.0,2
U01876,pam38,17,1,suzanne43@outlook.com,14,971.82,69.41571428571429,3.391428571428571,9,1,7,14,0.4285714285714285,3
U01877,elizabethmassey,19,1,kimberlydorsey@gmail.com,12,1219.46,101.62166666666668,2.9875000000000003,5,1,9,12,0.5714285714285714,3
U01878,nlopez,20,0,christopher77@yahoo.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U01879,davidkemp,32,0,jeffrey17@outlook.com,15,2367.91,157.86066666666665,2.656,6,0,8,15,1.0,3
U01880,amy23,26,0,jessica71@gmail.com,2,0.0,0.0,4.585,4,1,2,2,0.0,0
U01881,paulatanner,30,1,thompsonsusan@gmail.com,1,346.71,346.71,1.23,10,0,1,1,1.0,1
U01882,amitchell,30,0,sarah27@yahoo.com,3,95.21,31.736666666666668,3.063333333333334,11,0,2,3,3.0,1
U01883,william23,30,0,turnershawn@gmail.com,1,490.9,490.9,4.55,0,1,1,1,0.0,2
U01884,michelle01,20,1,imartinez@hotmail.com,1,346.71,346.71,1.23,10,0,1,1,1.0,1
U01885,pwebb,25,0,freyamanda@outlook.com,1,0.0,0.0,4.68,10,1,1,1,0.0,0
U01886,achavez,17,1,monica77@hotmail.com,1,0.0,0.0,4.79,8,0,1,1,1.0,1
U01887,mcintoshdaniel,21,0,obrown@outlook.com,1,0.0,0.0,3.65,3,1,1,1,0.0,0
U01888,jonathan59,15,0,mmarshall@gmail.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U01889,bradshawcarol,30,0,sloanjeremy@outlook.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U01890,scampos,18,0,pamelaoconnell@gmail.com,1,0.0,0.0,1.59,6,0,1,1,1.0,1
U01891,darylmooney,35,0,aliciamadden@gmail.com,1,0.0,0.0,1.28,9,1,1,1,0.0,0
U01892,wmurphy,16,1,carriebarnes@hotmail.com,1,0.0,0.0,2.2,11,1,1,1,0.0,0
U01893,michaelsloan,23,0,debra53@outlook.com,12,1298.19,108.1825,2.94,1,1,8,12,0.6666666666666666,3
U01894,richardsonchristopher,35,1,marksjohn@gmail.com,1,0.0,0.0,4.68,10,1,1,1,0.0,0
U01895,danieldavis,35,0,tinaburns@gmail.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U01896,rjones,32,0,schultzcharles@gmail.com,12,1720.41,143.36749999999998,3.065,0,2,9,12,0.0,3
U01897,adixon,15,0,feliciawallace@yahoo.com,1,0.0,0.0,1.52,4,0,1,1,1.0,1
U01898,gloria83,26,1,michaelgonzalez@hotmail.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U01899,bwall,25,0,combsmaria@hotmail.com,2,0.0,0.0,3.1,9,1,2,2,0.0,0
U01900,qwood,19,1,williamschristopher@yahoo.com,11,1307.56,118.8690909090909,3.022727272727273,0,0,7,11,1.6666666666666667,3
U01901,nkim,23,1,monique71@hotmail.com,1,0.0,0.0,1.81,7,0,1,1,1.0,1
U01902,parsonskathryn,30,0,charlesbrown@gmail.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U01903,sandersjacob,17,0,jacqueline38@yahoo.com,13,1334.7,102.66923076923078,2.981538461538461,0,0,9,13,0.8333333333333334,3
U01904,lambertamy,17,1,morgandavid@gmail.com,1,487.92,487.92,3.64,1,0,1,1,1.0,2
U01905,suttonlaura,24,0,paul26@outlook.com,2,490.9,245.45,2.915,0,1,2,2,0.0,2
U01906,hporter,19,1,debrawilliams@hotmail.com,15,1395.69,93.046,2.4353333333333333,8,1,10,15,0.7142857142857143,3
U01907,hmitchell,15,1,adamsscott@outlook.com,2,89.59,44.795,2.41,0,1,2,2,0.0,0
U01908,elizabethjackson,19,1,natashaclark@hotmail.com,12,888.6700000000001,74.05583333333334,3.270833333333333,11,0,9,12,0.8333333333333334,3
U01909,sjennings,25,1,tanya76@hotmail.com,3,37.89,12.63,1.68,7,0,3,3,2.0,1
U01910,leah34,28,1,ashleyclark@outlook.com,1,177.34,177.34,3.89,5,0,1,1,1.0,1
U01911,ywhitaker,22,1,kimberly21@gmail.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U01912,fletcherdestiny,24,0,qberger@hotmail.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U01913,ethan70,24,1,qhiggins@hotmail.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U01914,ryanadkins,32,0,christopher63@gmail.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U01915,madisonwise,34,0,salazarcindy@outlook.com,2,453.4,226.7,2.205,0,0,2,2,1.0,1
U01916,annaliu,29,1,autumnbest@hotmail.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U01917,juanward,18,0,solisadrian@yahoo.com,15,1159.54,77.30266666666667,2.994,3,0,8,15,1.75,3
U01918,gfleming,23,1,anthony16@hotmail.com,14,979.12,69.93714285714286,2.6207142857142856,3,0,8,14,1.2,3
U01919,kyleconway,16,0,tonyahood@gmail.com,1,0.0,0.0,1.28,9,1,1,1,0.0,0
U01920,matthewkennedy,33,1,obriensara@yahoo.com,13,1627.86,125.22,3.0961538461538463,3,0,8,13,1.25,3
U01921,nguyenkayla,24,1,masonedward@hotmail.com,2,0.0,0.0,3.645,0,1,2,2,0.0,0
U01922,jjohnson,21,1,caitlin14@gmail.com,2,0.0,0.0,3.295,2,1,2,2,0.0,0
U01923,travismartin,19,1,jessica16@hotmail.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U01924,rhonda09,20,1,phillip05@yahoo.com,2,89.59,44.795,3.0,0,1,2,2,0.0,0
U01925,bgarcia,33,1,tburns@yahoo.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U01926,harrisbobby,26,0,parkerstephanie@hotmail.com,13,1189.53,91.5023076923077,2.926153846153846,7,1,9,13,0.2857142857142857,3
U01927,psummers,27,0,qholden@outlook.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U01928,annehogan,33,0,hayslisa@gmail.com,1,0.0,0.0,4.94,2,1,1,1,0.0,0
U01929,jonathan04,19,1,jeffrey72@yahoo.com,14,1057.52,75.53714285714285,2.896428571428572,7,2,7,14,0.5,3
U01930,kelleyphillip,28,0,caleb45@yahoo.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U01931,bcrawford,23,0,justin29@gmail.com,11,1270.8,115.52727272727272,2.562727272727273,7,1,7,11,0.6,3
U01932,reginaldaustin,25,1,michaelpeters@outlook.com,1,415.51,415.51,3.11,0,2,1,1,0.0,2
U01933,baileyapril,27,0,ellenpierce@yahoo.com,2,0.0,0.0,3.78,8,2,2,2,0.0,0
U01934,imoore,22,1,turnerdebbie@outlook.com,14,1737.54,124.11,3.321428571428572,0,0,8,14,2.0,3
U01935,morgan05,33,0,wilsonkevin@outlook.com,1,0.0,0.0,2.43,9,2,1,1,0.0,0
U01936,aramsey,23,1,lnguyen@outlook.com,2,0.0,0.0,4.1850000000000005,2,1,2,2,0.0,0
U01937,hcharles,21,0,larry13@outlook.com,1,0.0,0.0,3.64,0,1,1,1,0.0,0
U01938,cynthiakoch,33,0,brownpatricia@gmail.com,2,490.9,245.45,4.345,0,1,2,2,0.0,2
U01939,wayne63,35,1,townsenddonald@yahoo.com,4,418.61,104.6525,2.975,3,2,4,4,0.5,0
U01940,shaffertravis,16,0,diazchristopher@hotmail.com,2,276.37,138.185,3.41,4,0,2,2,1.0,1
U01941,charlessullivan,26,0,laura74@yahoo.com,1,89.59,89.59,2.68,0,2,1,1,0.0,0
U01942,mike82,27,1,lindsey50@yahoo.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U01943,james23,17,1,sarahscott@yahoo.com,14,1499.75,107.125,3.733571428571429,6,2,7,14,0.3333333333333333,3
U01944,lisa00,19,0,amandawarren@gmail.com,2,0.0,0.0,3.875,3,1,2,2,0.0,0
U01945,bakerkimberly,29,0,mcclainsean@gmail.com,1,342.61,342.61,4.84,10,2,1,1,0.0,2
U01946,oschmidt,19,0,seanmueller@hotmail.com,1,0.0,0.0,1.73,7,2,1,1,0.0,0
U01947,gilmorebrent,27,0,jeremynavarro@yahoo.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U01948,keith04,33,0,kimberlyroberts@hotmail.com,1,276.37,276.37,2.72,4,0,1,1,1.0,1
U01949,iwest,19,1,clayton00@outlook.com,1,0.0,0.0,1.73,7,2,1,1,0.0,0
U01950,juarezkatherine,29,1,jeanne26@outlook.com,2,0.0,0.0,1.87,7,0,2,2,1.0,1
U01951,tara17,19,0,alexissimmons@yahoo.com,3,0.0,0.0,3.333333333333333,2,1,2,3,0.0,0
U01952,williamscaleb,15,0,austin19@hotmail.com,2,0.0,0.0,1.87,4,0,2,2,0.5,1
U01953,stevenfox,19,1,amyhorne@outlook.com,15,1263.45,84.23,3.4553333333333334,3,2,11,15,1.25,3
U01954,ujoyce,35,1,moransusan@gmail.com,1,0.0,0.0,3.32,11,1,1,1,0.0,0
U01955,ochoaphillip,29,0,theresa83@yahoo.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U01956,jlong,34,1,billyanderson@outlook.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U01957,carl93,30,1,stephaniedougherty@outlook.com,1,0.0,0.0,4.79,8,0,1,1,1.0,1
U01958,elopez,16,1,william09@yahoo.com,12,1580.86,131.73833333333332,3.165833333333333,6,0,8,12,1.6666666666666667,3
U01959,sandrarogers,26,0,ykelly@gmail.com,12,1347.93,112.3275,3.0725,2,0,8,12,2.333333333333333,3
U01960,molinacarly,19,0,fernando50@gmail.com,1,326.02,326.02,2.69,1,2,1,1,0.0,2
U01961,jordancole,30,1,douglas62@gmail.com,14,914.14,65.29571428571428,3.02,10,1,7,14,0.5,3
U01962,ramosvalerie,19,1,jonathan98@hotmail.com,11,1558.39,141.67181818181817,3.3654545454545457,4,1,9,11,0.6,3
U01963,pricejessica,30,1,josebell@gmail.com,1,327.99,327.99,1.51,10,1,1,1,0.0,2
U01964,mayandrea,32,1,nmoore@hotmail.com,4,276.37,69.0925,3.2125,3,0,4,4,1.0,1
U01965,ppham,19,0,sellerswilliam@yahoo.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U01966,lthornton,25,0,bethany09@outlook.com,4,576.09,144.0225,1.88,0,1,4,4,0.3333333333333333,2
U01967,jamespoole,27,0,gabrielladavis@outlook.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U01968,riveralisa,30,0,ruizmark@gmail.com,2,415.51,207.755,3.775,0,1,2,2,0.0,2
U01969,beckkim,26,1,carolynweeks@hotmail.com,1,248.1,248.1,1.2,0,1,1,1,0.0,2
U01970,janetsnyder,16,0,kimberly01@hotmail.com,2,0.0,0.0,3.465,5,0,2,2,0.5,1
